text,label
".. കൊറോണയെ കുറിച്ച് പറഞ്ഞ് ജനങ്ങളെ പേടിപ്പിക്കുന്നവരും ജനങ്ങളും അറിയാൻ ഈ കണക്ക് ഒന്ന് കേൾക്കുക ...<br>  കണക്ക് പറയാനുള്ള അല്ലങ്കിൽ അത് മനസ്സിലാക്കാനുള്ള സൗകര്യാർത്ഥം .. കേരളത്തിലെ കണക്ക് മാത്രമാണ് പറയുന്നത്<br>   കേരളത്തിൽ ഇതുവരെ 11 ലക്ഷത്തിലധികം ആളുകൾ കൊറോണ പിടിപെട്ട് രോഗമുക്തരായ്.. കേരളത്തിലെ മൊത്തം ജനസംഖ്യ മൂന്ന് കോടി 37 ലക്ഷം .. ഈ മൂന്ന് കോടി 37 ലക്ഷത്തിൽ നിന്നും 11 ലക്ഷം കുറച്ചാൽ ബാക്കി മൂന്ന് കോടി 26 ലക്ഷം .. <br> കഴിഞ്ഞ ഒരു വർഷം കൊണ്ട് ഒരു കോടി 40 ലക്ഷം സാമ്പിൾ പരിശോധന ആരോഗ്യ വകുപ്പ് നടത്തി ... ഈ ഒരു വർഷത്തെ സാമ്പിൾ പരിശോധനയിൽ .. പതിനായിരം സാമ്പിളിൽ നിന്ന് 1000 പോസിറ്റീവ് കേസ് റിപ്പോർട്ട് ചെയ്യുന്നു .. ഇത് ടെസ്റ്റ് പൊസിറ്റിവാകുന്ന ആവറേജ് കണക്കാണ്.  അതായത്<br>60,000 സാമ്പിൾ പരിശോധിച്ചാൽ 6000 പോസിറ്റ് കേസുകൾ ... എങ്കിൽ ഒരു ലക്ഷം സാമ്പിൾ പരിശോധിച്ചാലോ  10,000 പോസിറ്റിവ് കേസുകൾ ... ഇത്രയും കാര്യങ്ങൾ വ്യക്തമായല്ലോ ... ഇതു വരെ കോ റോണ പിടിച്ചത് 11 ലക്ഷം അളുകൾക്കാണന്ന് ആദ്യമേ പറഞ്ഞു ...ok .. ബാക്കി വരുന്ന 3 കോടി 27 ലക്ഷം ആളുകളിൽ നിന്നും  ഒരു ദിവസം വെറും70,000 ആളുകളിൽ നിന്നും സാമ്പിൾ ശേഖരിക്കാനേ <br>ഇതുവരെ ആരോഗ്യ വകുപ്പിന് കഴിഞ്ഞിട്ടുള്ളു ... ഇതിൽ നിന്നാണ് 7000 പോസിറ്റീവ് കേസുകൾ കിട്ടുന്നത് ... എങ്കിൽ ഈ ഒരു ദിവസം തന്നെ ശേഷിക്കുന്ന മുഴുവൻ ആളുകളുടേയും സാമ്പിൾ പരിശോധിച്ചിരുന്നെങ്കിൽ .. ഏതാണ്ട് 30 ലക്ഷത്തോളം പോസിറ്റിവ് കേസുകൾ കണ്ടെത്തുമായിരുന്നു .. സത്യത്തിൽ ഇത്രയും രോഗികൾ ഒരു ദിവസം ഇവിടെ ഉള്ളതാണ് .അതായത് നമ്മൾ അറിയാത്ത ഇത്രയും കൊറോണ രോഗികൾ നമുക്ക് ചുറ്റും ഉള്ളപ്പോഴും നമ്മൾ പേടിക്കുന്നില്ല .. എന്നാൽ അതിൽ നിന്നും അതിൻ്റെ.25 (കാൽ ശതമാനം) രോഗികളെ നമ്മൾ തിരിച്ചറിയുമ്പോൾ .. നമ്മുക്ക് പേടി .. ആധി .. പിന്നെ കുറെ കോപ്രായം കെട്ടലുകൾ .. ഒന്ന് ആലോചിച്ച് നോക്കിക്കെ എന്ത് മണ്ടത്തരമാ നമ്മൾ കാണിക്കുന്നത്... ലക്ഷക്കണക്കിന് രോഗികൾ നമ്മൾ അറിയാതെ കുറെ മാസങ്ങളായ് ഇവിടെ നമുക്ക് ഒപ്പം ഉണ്ട് ... എന്നിട്ടും പ്രത്യേകിച്ച് ഒന്നും ഇവിടെ സംഭാവിക്കുന്നില്ല ... ഇതിൽ ആരോഗ്യ വകുപ്പ് തിരിച്ചറിഞ്ഞ 7000 വച്ച് അല്ലങ്കിൽ 8000 വച്ച് എന്തെല്ലാം പേടിപ്പിക്കലുകളും കോപ്രായങ്ങളുമാണ് കാട്ടി കൂട്ടുന്നത് ... ഇനി മരണനിരക്ക് കാൽക്കുലേറ്റ് ചെയ്യേണ്ടത് ഈ 7000 വച്ചിട്ടല്ല ... ഒരു ദിവസം ഇവിടുള്ള യാഥാർത്ഥരോഗികളുടെ എണ്ണമായ 30 ലക്ഷം  വച്ചിട്ടാണ് ... അതായത് 30 ലക്ഷം കൊറോണ രോഗികളിൽ 20 പേർ മരിച്ചാൽ ... അതിൻ്റെ മരണനിരക്ക് .0066 % മാത്രമേ വരിക ഉള്ളൂ .. എന്നാൽ ആരോഗ്യ വകുപ്പ് 7000 വച്ച് കാൽക്കുലേറ്റ് ചെയ്ത് മരണനിരക്ക് .28 എന്ന് കള്ളം പ്രചരിപ്പിക്കുന്നു .. (20 മരണം കൊറോണയുടെ പേരിൽ ചാർത്തി കൊടുക്കുന്നതാണന്ന വസ്തുതയും നമ്മൾ മനസ്സിലാക്കണം)ഇത്രയും കുറഞ്ഞ മരണനിരക്കുള്ള ഒരു രോഗത്തിന് വേണ്ടി .. ഇജ്ജാതി പൂട്ടി കെട്ടലുകളും ..കോപ്രായങ്ങളും നടത്തി ഈ നാട് മുടിച്ച് ജനങ്ങളെ ജോലിയും കൂലിയും ഇല്ലാത്തവ വരാക്കി തീർക്കാൻ .. ആരാണ് അവർക്ക് അധികാരം കൊടുത്തത് ...അല്ലങ്കിൽ ആർക്ക് വേണ്ടിയാണ് ഇതൊക്കെ അവർ ചെയ്യുന്നത് ... പ്രിയ ജനങ്ങളെ നിങ്ങൾ ചിന്തിക്കുക ...",Fake
Commigal+Jihadhsi=🖕 🌐 WORLD,Fake
Ayo ithpoloru tholvikal e boologath indagila( tribe people) barichal ingane irikum ivanmar ullath kondan keralam kurach pirakilot ayipoayth,original
"Even though modern medicine has given invaluable contribution to the human health field, there is definitely a very strong lobby with vested interest which does not miss a chance to tarnish other medical fields.  It is this lobby&#39;s contribution to show use of &quot;Tulasi&quot; will result in shrinking of testicles in males and shrinking of ovary in females.",Fake
corona go,Fake
"ചൈന സ്വന്തമായ് മുഖത്തു കരി തേക്കുമ്പോൾ അതിന്റെ പ്രതിവിധി മുന്പേ കണ്ടിട്ടാണ് ഈ നാടകം.... ചൈന ഈ മഹാമാരിയിൽ നിന്ന് ഊരി, പക്ഷെ ബാക്കി രാജ്യമെല്ലാം പെട്ടു, ഇത് വലിയ കുതന്ത്ര നാടകം...... ചൈന ഇതിൽ ഒന്നാമത്തെതും.... നമ്മളൊക്കെ ഇനി ചൈനിടെ അടിയിൽ കൈകൂപ്പി നിൽക്കേണ്ടി വരുമോ.....???? 😳😳😳😳",Fake
അമേരിക്ക തന്നെ ആണ് ഉത്തരവാദി.<br>ചൈനയെ ഉപയോഗിച്ച് നടത്തി എന്നത് വാസ്തവം,Fake
Pravasikal onnu orkuka kashtapett undakuna paisa prelayam mahamari ennoke paranju fund pirivinu varunavarude annakil thirungate swatham veedum parambum vellam kerathe nokan paisa chilavakuka,original
ഈ നായിക്കളെ ഭരണത്തിൽ കയറ്റിയ നമ്മളെ പറയണം,original
"ഭാരതം ഒരു ഭരണ മാതൃക കേന്ദ്രമാണ്, ദയവു ചെയ്ത് അതു മരണസിരാകേന്ദ്രമാക്കരുത്....",Fake
ആശാന് അടുപ്പിലും ആവാം<br>കമ്മ്യൂണിസ്റ്റ്‌ ഡാ 💪💪,original
ഇതിനെതിരെ ഒരു പാർട്ടിയും മിണ്ടുന്നില്ലല്ലോ അവർക്കും ഏതേലും പരിപാടി നടത്താൻ ഉണ്ടാകും അതുകൊണ്ട് ആകും ആരും ഒന്ന് കേസ് പോലും കൊടുക്കാൻ നിൽക്കാത്തത്. എല്ലാം പ്രവസികളെ നെഞ്ചത്തേക്ക് ആണല്ലോ എല്ലാം സഹിക്കാൻ പാവം പ്രവാസികൾ ഉണ്ടല്ലോ. ദയവ് ചെയത് ഒരു പ്രവാസിയും പാർട്ടി നോക്കി നിൽക്കാതെ തെറ്റിനെ എതിർക്കണം.,original
Let us hope for a miracle,Fake
ശബരിമലയിൽ മകര വിളക്ക് കാണാൻ ഇതിലും കുടുതൽ ആൾക്കാർ ഉണ്ടയിരുന്നു അതിനു ആർക്കും ഒരു കുഴപ്പമില്ല 🤔,original
നാളെ രാത്രി കൊറോണയെ  തുരത്താൻ ഉള്ള ടോർച്ച് വിളക്ക് മെഴുകുതിരി വേണ്ടവർ അണ്ടിമുക്ക് ശാഖ യുമായി ബന്ധപ്പെടുക അവിടെ ഉണ്ടാകുന്നതാണ്,Fake
അവിടെ ഇനി മരിക്കാൻ ആരുമി ല്ലായിരിക്കാം,Fake
Ee corona irakunna munbe china marunnum kandathi  athu avide ullavark kodukukayum cheythu ithu paramaya sathyamanu  avarude avishyam mattulla rajyathe thakarka ennullathanu,Fake
അഭിനന്ദനങ്ങൾ,Fake
Inganethe oru virthiketa party vere undagilla,original
John britas sirinte soundumayitu nalla samyam undu. Thankalude soundinu,Fake
"കൊട്ടും കുരവയും തിരുവാതിരയുമായ് തൊഴിലാളി വർഗ്ഗത്തിനാവേശമായി പാർട്ടി സമ്മേളനങ്ങൾ പൂർത്തീകരിച്ചാനന്ദ &quot;കോൺഗ്രസിലേക്ക് &quot;സഹിക്കുവാനാവില്ല ഒരു വാർഡു സമ്മേളനം നടത്താനാവാത്തവർക്ക്, തടയാനാവില്ല കൊലക്കും കൊലവിളികൾക്കും,, പുതു ഭാരതത്തിൻ്റെ സൃഷ്ടി ഉറപ്പാക്കി മുന്നേറുന്നൊരു സമ്മേളനക്കാന്തികുറക്കുവാനാർക്കുമോർക്കുക,,,,അഭിവാദനങ്ങൾ",original
"എന്റെ സംശയം അതല്ല, വുഹാൻ വൈറോളജി ലാബിൽ വല്ല ഭൂകമ്പമോ സുനമിയോ ഉണ്ടായാൽ അവിടെയുള്ള എല്ലാ വൈറസുകളും ഭൂമിയിൽ വ്യാപിക്കില്ലേ?🤔",Fake
"എല്ലാത്തിനെയും പ്രീതിരോധിക്കുക  പ്രകൃതി ദത്തമായ രീതിയിൽ, കുറേ പേര് നമുക്ക് നഷ്ടപ്പെടാൻ തയ്യാറാവുക മാത്രം.",Fake
മുക്കാലണ്ടികൾ ശവികൾ.,Fake
Ethil appuram നാണക്കേഡ് വന്നിട്ടില്ല cpmneadipoli nalla avatharanam,original
"ഇതിപ്പോ മരിക്കാനുള്ളോരൊക്കെ മരിക്കും,അല്ലാത്തോരൊക്കെ ജീവിക്കും എന്നല്ലേ?",Fake
"BJP k vivaeram illa parayun verudeyano sir...,",Fake
Yes correct,Fake
ഉളുപ്പ് ഇല്ലെങ്കിൽ എന്തൊക്കെ പറഞ്ഞിട്ടും ഒരു കാര്യവും ഇല്ല,original
Asianet news government paise vagechuuu jevekunavarr,Fake
സ്കൂളുകളോ ട്യൂഷൻ സെന്ററുകളോ തുറക്കരുത്.<br>കാരണം  വരാനിരിക്കുന്ന തലമുറ വിവരമോ വിദ്യാഭ്യാസ മോ ഇല്ലാത്തവർ ആയിരിക്കണം. എങ്കിലേ നമ്മുടെ മക്കൾക്ക് അവരെ ഭരിക്കാൻ കഴിയൂ,original
ഇവരുടെ വെല്ലുവിളി സ്വികരിച്ചുകൂടെ,Fake
പേടിക്കണ്ട ഞമ്മൻ്റ കിത്താബിൽ ഇതിന് മരുന്നുണ്ട്.,Fake
കൂട്ടമായി പീഡിപ്പിച്ചപ്പോൾ അടിഭാഗം പതറിയില്ല എന്നതാണ്‌ പിണറായിയെ വ്യത്യസ്ഥനാക്കുന്നത്‌.,original
ഞങ്ങൾക്ക് അടുപ്പിലും ആകാം...... ഞങ്ങൾക്ക്‌ ഇതൊന്നും ബാധകമല്ല..... ഞങ്ങൾക്ക്‌ ഇതൊന്നും പുത്തരിയല്ല..... എന്ന് ഇരട്രച്ചെങ്കനും.. കൂട്ടരും,original
Adistanam bhodi darman appo podappa kayakalpaka chikilsa kandupidichathu government certificate adutitano,Fake
Hehe 😂 valiya dooram onnum illa Wuhan to Beijing...verum 1100 Kilometre 😂,Fake
Jacob vadakenjery ye thodan petilla ingane okke parayam😁😁😁😁😁😁😁😁😁😁😁,Fake
കമ്മിക്ക് ഓമിക്രോൺ വരില്ല<br>എടപ്പാൾ മേൽപ്പാലം<br>തിരുവാതിര പാറശാല<br>പാർട്ടി സമ്മേളനം,original
